sku,Product Code,Product Name,Cost Price,Retail Price
KGF20,KGF20,"20mmx3/4""BSP KemPress Gas Female Conn 069535",11.83,31.12
KGF25,KGF25,"25mmx1""BSP KemPress Gas Female Connector 069536",18.51,48.71
KGF32,KGF32,"32mmx1 1/4""BSP KemPress Gas Female Conn 069537",37.84,99.57
KGF40,KGF40,"40mmx1 1/2""BSP KemPress Gas Female Conn 069538",52.31,137.65
KGF50,KGF50,"50mmx2""BSP KemPress Gas Female Connector 069539",91.66,241.2
KGFS15,KGFS15,"15mmx1/2""BSP KemPress Gas Female Swivel 069067",14.06,36.99
KGFS20,KGFS20,"20mmx3/4""BSP KemPress Gas Female Swivel 069068",20.93,55.07
KGH151000,KGH151000,15x1000mm Keefer Female Gas Hose 10mm ID Yellow,81.4,116.28
KGH151200,KGH151200,15x1200mm Keefer Female Gas Hose 10mm ID Yellow,86.64,123.77
KGH15120012,KGH15120012,15x1200mm Keefer Female Gas Hose 12mm ID Yellow,89.73,128.19
KGH151500,KGH151500,15x1500mm Keefer Female Gas Hose 10mm ID Yellow,94.23,134.61
KGH15450,KGH15450,15x450mm Keefer Female Gas Hose 10mm ID Yellow,67.42,96.32
KGH15600,KGH15600,15x600mm Keefer Female Gas Hose 10mm ID Yellow,71.32,101.88
KGH15900,KGH15900,15x900mm Keefer Female Gas Hose 10mm ID Yellow,78.89,112.7
KGH201200,KGH201200,20x1200mm Keefer Female Gas Hose 20mm ID Yellow,152.04,217.2
KGH201500,KGH201500,20x1500mm Keefer Female Gas Hose 20mm ID Yellow,168.82,241.17
KGH20650,KGH20650,20x650mm Keefer Female Gas Hose 20mm ID Yellow,123.03,175.75
KGH20900,KGH20900,20x900mm Keefer Female Gas Hose 20mm ID Yellow,136.28,194.68
KGM15,KGM15,"15mmx1/2""BSP KemPress Gas Male Connector 069360",5.88,15.48
KGM1520,KGM1520,"15mmx3/4""BSP KemPress Gas Male Connector 069361",8,21.06
KGM20,KGM20,"20mmx3/4""BSP KemPress Gas Male Connector 069363",9.52,25.05
KGM2015,KGM2015,"20mmx1/2""BSP KemPress Gas Male Connector 069362",8.68,22.84
KGM25,KGM25,"25mmx1""BSP KemPress Gas Male Connector 069365",15.64,41.15
KGM2520,KGM2520,"25mmx3/4""BSP KemPress Gas Male Connector 069364",13.71,36.08
KGM32,KGM32,"32mmx1 1/4""BSP KemPress Gas Male Conn 069366",34.75,91.45
KGM40,KGM40,"40mmx1 1/2""BSP KemPress Gas Male Conn 069367",46.5,122.37
KGM50,KGM50,"50mmx2""BSP KemPress Gas Male Connector 069368",89.51,235.56
KGMFE100,KGMFE100,100mm KemPress Gas 90Deg M&F Elbow 069755,268.19,705.77
KGMFE15,KGMFE15,15mm KemPress Gas 90Deg M&F Elbow 069340,4.81,12.67
KGMFE20,KGMFE20,20mm KemPress Gas 90Deg M&F Elbow 069341,7.35,19.33
KGMFE25,KGMFE25,25mm KemPress Gas 90Deg M&F Elbow 069342,12.49,32.87
KGMFE32,KGMFE32,32mm KemPress Gas 90Deg M&F Elbow 069343,28.34,74.58
KGMFE40,KGMFE40,40mm KemPress Gas 90Deg M&F Elbow 069344,50.6,133.15
KGMFE50,KGMFE50,50mm KemPress Gas 90Deg M&F Elbow 069345,65.08,171.27
KGMFE65,KGMFE65,65mm KemPress Gas 90Deg M&F Elbow 069753,120.12,316.1
KGMFE80,KGMFE80,80mm KemPress Gas 90Deg M&F Elbow 069754,203.61,535.82
KGMFR10050,KGMFR10050,100x50mm KemPress Gas M&F Reducing Connector069792,151.3,398.15
KGMFR10065,KGMFR10065,100x65mm KemPress Gas M&F Reducing Connector069793,164.46,432.8
KGMFR10080,KGMFR10080,100x80mm KemPress Gas M&F Reducing Connector069794,177.86,468.04
KGMFR2015,KGMFR2015,20x15mm KemPress Gas M&F Reducing Connector 069400,12.93,34.03
KGMFR2515,KGMFR2515,25x15mm KemPress Gas M&F Reducing Connector 069401,16.12,42.41
KGMFR2520,KGMFR2520,25x20mm KemPress Gas M&F Reducing Connector 069402,19.09,50.23
KGMFR3225,KGMFR3225,32x25mm KemPress Gas M&F Reducing Connector 069403,26.94,70.89
KGMFR4025,KGMFR4025,40x25mm KemPress Gas M&F Reducing Connector 069404,45.03,118.5
KGMFR4032,KGMFR4032,40x32mm KemPress Gas M&F Reducing Connector 069405,38.17,100.45
KGMFR5025,KGMFR5025,50x25mm KemPress Gas M&F Reducing Connector 069406,52.02,136.89
KGMFR5032,KGMFR5032,50x32mm KemPress Gas M&F Reducing Connector 069407,48.61,127.91
KGMFR5040,KGMFR5040,50x40mm KemPress Gas M&F Reducing Connector 069408,42.75,112.5
KGMFR6540,KGMFR6540,65x40mm KemPress Gas M&F Reducing Connector 069787,63.37,166.75
KGMFR6550,KGMFR6550,65x50mm KemPress Gas M&F Reducing Connector 069788,81.86,215.43
KGMFR8040,KGMFR8040,80x40mm KemPress Gas M&F Reducing Connector 069789,114.53,301.39
KGMFR8050,KGMFR8050,80x50mm KemPress Gas M&F Reducing Connector 069790,122.22,321.62
KGMFR8065,KGMFR8065,80x65mm KemPress Gas M&F Reducing Connector 069791,148.64,391.15
KGMU25,KGMU25,"25mmx1""BSP KemPress Gas Male Union 069450",59.28,155.99
KGMU32,KGMU32,"32mmx1 1/4""BSP KemPress Gas Male Union 069451",82.49,217.07
KGMU40,KGMU40,"40mmx1 1/2""BSP KemPress Gas Male Union 069452",121.52,319.8
KGMU50,KGMU50,"50mmx2""BSP KemPress Gas Male Union 069453",171.59,451.54
KGR2015,KGR2015,20x15mm KemPress Gas Reducing Connector 069355,12.95,34.09
KGR2520,KGR2520,25x20mm KemPress Gas Reducing Connector 069356,20.15,53.03
KGR5040,KGR5040,50x40mm KemPress Gas Reducing Connector 069304,41.27,108.6
KGR6532,KGR6532,65x32mm KemPress Gas Reducing Connector 069744,104.37,274.66
KGR6540,KGR6540,65x40mm KemPress Gas Reducing Connector 069745,107.09,281.82
KGR6550,KGR6550,65x50mm KemPress Gas Reducing Connector 069786,111.73,294.03
KGRT10050,KGRT10050,100mm(Line)x50mm(Br) KemPress Gas Red Tee 069807,223.65,588.56
KGRT10065,KGRT10065,100mm(Line)x65mm(Br) KemPress Gas Red Tee 069808,235.38,619.41
KGRT10080,KGRT10080,100mm(Line)x80mm(Br) KemPress Gas Red Tee 069809,269.61,709.5
KGRT2015,KGRT2015,20mm(Line)x15mm(Br) KemPress Gas Red Tee 069350,12.65,33.3
KGRT201515,KGRT201515,20x15mm(Line)x15mm(Br) KemPress Gas Red Tee 069291,18.89,49.7
KGRT201520,KGRT201520,20x15mm(Line)x20mm(Br) KemPress Gas Red Tee 069290,21.07,55.44
KGRT2515,KGRT2515,25mm(Line)x15mm(Br) KemPress Gas Red Tee 069351,24.26,63.85
KGRT2520,KGRT2520,25mm(Line)x20mm(Br) KemPress Gas Red Tee 069352,21.96,57.78
KGRT3215,KGRT3215,32mm(Line)x15mm(Br) KemPress Gas Red Tee 069646,57.89,152.33
KGRT3220,KGRT3220,32mm(Line)x20mm(Br) KemPress Gas Red Tee 069647,32.88,86.53
KGRT3225,KGRT3225,32mm(Line)x25mm(Br) KemPress Gas Red Tee 069353,34.36,90.42
KGRT4020,KGRT4020,40mm(Line)x20mm(Br) KemPress Gas Red Tee 069648,73.15,192.49
KGRT4025,KGRT4025,40mm(Line)x25mm(Br) KemPress Gas Red Tee 069649,63.45,166.98
KGRT4032,KGRT4032,40mm(Line)x32mm(Br) KemPress Gas Red Tee 069354,60.26,158.57
KGRT5020,KGRT5020,50mm(Line)x20mm(Br) KemPress Gas Red Tee 069650,103.15,271.46
KGRT5025,KGRT5025,50mm(Line)x25mm(Br) KemPress Gas Red Tee 069651,111.24,292.74
KGRT5040,KGRT5040,50mm(Line)x40mm(Br) KemPress Gas Red Tee 069294,124.89,328.65
KGRT6550,KGRT6550,65mm(Line)x50mm(Br) KemPress Gas Red Tee 069804,177.41,466.88
KGRT8050,KGRT8050,80mm(Line)x50mm(Br) KemPress Gas Red Tee 069805,219.77,578.33
KGRT8065,KGRT8065,80mm(Line)x65mm(Br) KemPress Gas Red Tee 069806,185.33,487.71
KGS100,KGS100,100mm KemPress Gas Straight Connector 069782,135.26,355.94
KGS15,KGS15,15mm KemPress Gas Straight Connector 069320,4.58,12.06
KGS20,KGS20,20mm KemPress Gas Straight Connector 069321,6.4,16.83
KGS25,KGS25,25mm KemPress Gas Straight Connector 069322,8.79,23.13
KGS32,KGS32,32mm KemPress Gas Straight Connector 069323,13.22,34.78
KGS40,KGS40,40mm KemPress Gas Straight Connector 069324,23.73,62.44
KGS50,KGS50,50mm KemPress Gas Straight Connector 069325,27.23,71.65
KGS65,KGS65,65mm KemPress Gas Straight Connector 069780,66.49,174.97
KGS80,KGS80,80mm KemPress Gas Straight Connector 069781,110.15,289.87
KGSLC100,KGSLC100,100mm KemPress Gas Straight Slip Connector 069785,152.46,401.21
KGSLC15,KGSLC15,15mm KemPress Gas Straight Slip Connector 069370,4.21,11.09
KGSLC20,KGSLC20,20mm KemPress Gas Straight Slip Connector 069371,6.21,16.34
KGSLC25,KGSLC25,25mm KemPress Gas Straight Slip Connector 069372,9.66,25.41
KGSLC32,KGSLC32,32mm KemPress Gas Straight Slip Connector 069373,14.37,37.82
KGSLC40,KGSLC40,40mm KemPress Gas Straight Slip Connector 069374,24.88,65.48
KGSLC50,KGSLC50,50mm KemPress Gas Straight Slip Connector 069375,29.43,77.45
KGSLC65,KGSLC65,65mm KemPress Gas Straight Slip Connector 069783,86.84,228.53
KGSLC80,KGSLC80,80mm KemPress Gas Straight Slip Connector 069784,136.71,359.77
KGT100,KGT100,100mm KemPress Gas Tee 069803,254.73,670.33
KGT15,KGT15,15mm KemPress Gas Tee 069390,7.19,18.91
KGT20,KGT20,20mm KemPress Gas Tee 069391,11.54,30.36
KGT25,KGT25,25mm KemPress Gas Tee 069392,19.51,51.34
KGT32,KGT32,32mm KemPress Gas Tee 069393,33.67,88.61
KGT40,KGT40,40mm KemPress Gas Tee 069394,62.21,163.71
KGT50,KGT50,50mm KemPress Gas Tee 069395,70.59,185.75
KGT65,KGT65,65mm KemPress Gas Tee 069801,172.83,454.81
KGT80,KGT80,80mm KemPress Gas Tee 069802,209.11,550.28
KGWE15,KGWE15,"15mmx1/2"" BSP KemPress Gas Female Wingback 069411",15.34,40.36
KGWE20,KGWE20,"20mmx3/4"" BSP KemPress Gas Female Wingback 069412",27.08,71.25
KGWM15,KGWM15,"15x1/2"" BSP 69mm KemPress Gas Male Wingback 069410",24.77,65.18
KGWM1596,KGWM1596,"15x1/2"" BSP 96mm KemPress Gas Male Wingback 069427",24.57,64.66
KHHRCPGR,KHHRCPGR,Methven Koha II Satinjet Hi Rise Shower,453.11,503.45
KHHSCP,KHHSCP,Methven Koha II Satinjet Handpiece Chrome,178.05,197.83
KHHSCPGR,KHHSCPGR,Methven Koha II Satinjet Handpiece Grey,178.05,197.83
KHHSCPWH,KHHSCPWH,Methven Koha II Satinjet Handpiece White,178.05,197.83
KHSRCP,KHSRCP,Methven Koha II Satinjet Slide Shower Chrome,387.51,430.57
KHSRCPGR,KHSRCPGR,Methven Koha II Satinjet Slide Shower Grey,387.51,430.57
KHSRCPWH,KHSRCPWH,Methven Koha II Satinjet Slide Shower White,387.51,430.57
KHSSCPGR,KHSSCPGR,Methven Koha II Satinjet Column Shower,961.7,1068.55
KHUACPGR,KHUACPGR,Methven Koha II Satinjet Wall Shower & Upswept Arm,322.51,358.34
KI,KI,Methven Kowhai Indicator Only Cold,2.46,3.08
KIAPS2CP,KIAPS2CP,Methven Kiri Fastflow II Shower Mixer,404.37,449.3
KIBCP,KIBCP,Methven Kiri Basin Mixer,382.32,424.8
KIBHCP,KIBHCP,Methven Kiri 3 Hole Basin Faucet,655.96,728.84
KIBHRCP,KIBHRCP,Methven Kiri Hi Rise Basin Mixer,580.38,644.87
KIBWCP,KIBWCP,Methven Kiri 3 Hole Wall Faucet,655.96,728.84
KIH,KIH,Methven Kowhai Indicator Only Hot,2.46,3.08
KIKCP,KIKCP,Methven Kiri Sink Mixer,561.5,623.89
KIS,KIS,Methven Kowhai Indicator and Screw Hot,2.45,3.06
KISHCP,KISHCP,WSL Methven Kiri Shower Mixer,363.58,403.98
KISHDCP,KISHDCP,Methven Kiri Diverter Mixer,521.89,579.88
KISP172CP,KISP172CP,Methven Kiri Wall Mount Bath Spout,252.18,280.2
KIT82AU,KIT82AU,WSL Dorf 82 Shower Washer Kitset,12.8,16
KIT9041,KIT9041,Steriline 9041 Masterfont Service Kit (Pre 1997),157.74,197.17
KIWSLCP,KIWSLCP,Methven Kiri Wall Mount Mixer & Spout,561.81,624.23
KK1238041,KK1238041,15mm Ke Kelit Meibes Thermo Valve Straight 1238041,25.23,50.45
KK1238101,KK1238101,15mm Ke Kelit Meibes Thermo Valve Angle 1238101,25.23,50.45
KK1238121,KK1238121,20mm Ke Kelit Meibes Thermo Valve Straight 1238121,32.91,65.81
KK1356420,KK1356420,Ke Kelit Meibes StarTec4 Thermostatic Head 1356420,21.87,43.73
KK1356440,KK1356440,Ke Kelit Meibes StarTec4 Thermostatic Head 1356440,22.42,44.83
KK16200,KK16200,16mmx200m Ke Kelit Multilayer Pipe 7021602,487.46,974.91
KK165,KK165,16mmx5m Ke Kelit Multilayer Pipe 7020160,16.47,32.93
KK1650IN,KK1650IN,16mmx50m Ke Kelit 13mm Lagged Pipe 70211613,292.18,584.36
KK1650IN4,KK1650IN4,16mmx50m Ke Kelit 4mm Lagged Pipe 7021164,222.35,444.7
KK1650IN9,KK1650IN9,16mmx50m Ke Kelit 9mm Lagged Pipe 7021161,280.07,560.14
KK20100,KK20100,20mmx100m Ke Kelit Multilayer Pipe 7022001,383.65,767.29
KK205,KK205,20mmx5m Ke Kelit Multilayer Pipe 7020200,23.53,47.05
KK2050IN,KK2050IN,20mmx50m Ke Kelit 13mm Lagged Pipe 70212013,370.58,741.15
KK2050IN4,KK2050IN4,20mmx50m Ke Kelit 4mm Lagged Pipe 7021204,301.44,602.88
KK2050IN9,KK2050IN9,20mmx50m Ke Kelit 9mm Lagged Pipe 7021201,365.59,731.18
KK2525IN,KK2525IN,25mmx25m Ke Kelit 13mm Lagged Pipe 70212513,282.22,564.43
KK2525IN4,KK2525IN4,25mmx25m Ke Kelit 4mm Lagged Pipe 7021254,210.59,421.18
KK2525IN9,KK2525IN9,25mmx25m Ke Kelit 9mm Lagged Pipe 7021251,244.79,489.57
KK255,KK255,25mmx5m Ke Kelit Multilayer Pipe 7020250,36.11,72.22
KK2550,KK2550,25mmx50m Ke Kelit Multilayer Pipe 7022500,297.89,595.78
KK26085,KK26085,8L Ke Kelit Flamco Flexcon Expansion Vessel 26085,71.21,142.41
KK26126,KK26126,12L Ke Kelit Flamco Flexcon Expansion Vessel 26126,68.21,136.41
KK26188,KK26188,18L Ke Kelit Flamco Flexcon Expansion Vessel 26188,70.12,140.23
KK26258,KK26258,25L Ke Kelit Flamco Flexcon Expansion Vessel 26258,103.55,207.09
KK27305,KK27305,Ke Kelit Flamco Uni-Fil P Filling Loop 27305,40.38,80.76
KK27740,KK27740,"1/2"" Ke Kelit Flamco Flexvent Air Vent Male 27740",16.45,32.9
KK30051,KK30051,"3/4"" Ke Kelit Flamco Clean Smart EcoPlus 30051",231.97,463.94
KK3225IN,KK3225IN,32mmx25m Ke Kelit 13mm Lagged Pipe 70213213,378.42,756.84
KK3225IN4,KK3225IN4,32mmx25m Ke Kelit 4mm Lagged Pipe 7021324,269.39,538.78
KK3225IN9,KK3225IN9,32mmx25m Ke Kelit 9mm Lagged Pipe 7021321,336.72,673.44
KK325,KK325,32mmx5m Ke Kelit Multilayer Pipe 7020320,47.62,95.24
KK3250,KK3250,32mmx50m Ke Kelit Multilayer Pipe 7023200,404.3,808.6
KK51164002,KK51164002,400x1600 Ke Kelit Sigarth MCA Rad Brkt x2 51164002,18.55,37.1
KK51164005,KK51164005,600x1600 Ke Kelit Sigarth MCA Rad Brkt x2 51164005,19.97,39.94
KK51164006,KK51164006,900x1600 Ke Kelit Sigarth MCA Rad Brkt x2 51164006,23.45,46.9
KK51164012,KK51164012,400x3000 Ke Kelit Sigarth MCA Rad Brkt x3 51164012,28.51,57.02
KK51164015,KK51164015,600x3000 Ke Kelit Sigarth MCA Rad Brkt x3 51164015,30.66,61.32
KK51164201,KK51164201,300x1600 Ke Kelit Sigarth MCD Rad Brkt x2 51164201,12.59,25.18
KK5402720,KK5402720,15mm Ke Kelit Push Demounting Tool 5402720,11.43,22.85
KK5402730,KK5402730,18mm Ke Kelit Push Demounting Tool 5402730,11.43,22.85
KK5402740,KK5402740,22mm Ke Kelit Push Demounting Tool 5402740,10.49,20.98
KK5402750,KK5402750,28mm Ke Kelit Push Demounting Tool 5402750,9.53,19.06
KK5402760,KK5402760,35-54mm Ke Kelit Push Demounting Tool 5402760,16.97,33.94
KK65051MS,KK65051MS,15mm Ke Kelit Meibes Fill &Drain Ballvalve 65051MS,15.61,31.22
KK7701090,KK7701090,"16mmx3/4"" Ke Kelit Kelox Euro Thread Fitting",5.69,11.38
KK7701120,KK7701120,"20mmx3/4"" Ke Kelit Kelox Euro Thread Fitting",6.66,13.32
KK7701190,KK7701190,"25mmx3/4"" Ke Kelit Kelox Euro Thread Fitting",21.74,43.47
KK9004700,KK9004700,20mm Ke Kelit M&F Ballvalve Set 9004700,52.28,104.55
KK9004750,KK9004750,20mm Ke Kelit M&F Angle Ballvalve Set 9004750,78.78,157.56
KK9004800,KK9004800,25mm Ke Kelit M&F Ballvalve Set 9004800,74.23,148.46
KK9004850,KK9004850,25mm Ke Kelit M&F Angle Ballvalve Set 9004850,106.36,212.71
KK9005105,KK9005105,Ke Kelit Kelox Two Pipe Rad Block Dbl Ang 9005105,28.41,56.81
KK9005110,KK9005110,Ke Kelit Kelox Two Pipe Rad Block Dbl 9005110,27.81,55.61
KK9005160,KK9005160,16mm Ke Kelit Kelox Double Rosette 9005160,6.27,12.53
KKBRACC00260,KKBRACC00260,Ke Kelit Bathroom Rad Element Adptr Tee BRACC00260,51.75,103.49
KKC3804324,KKC3804324,"1/2x3/4"" Ke Kelit Thermo Valve Ang Male C3804324",126.42,252.84
KKCGBP15,KKCGBP15,15mm Ke Kelit Copper Gas Bridge Piece 4804041,9.13,18.25
KKCGBP22,KKCGBP22,22mm Ke Kelit Copper Gas Bridge Piece 4804063,14.83,29.66
KKCGE15,KKCGE15,15mm Ke Kelit Copper Gas Elbow 4803832,4.78,9.55
KKCGE1545,KKCGE1545,15mm Ke Kelit Copper Gas 45Deg Elbow 4803975,4.66,9.32
KKCGE18,KKCGE18,18mm Ke Kelit Copper Gas Elbow 4803843,5.34,10.67
KKCGE1845,KKCGE1845,18mm Ke Kelit Copper Gas 45Deg Elbow 4803986,5.18,10.36
KKCGE22,KKCGE22,22mm Ke Kelit Copper Gas Elbow 4803854,6.58,13.16
KKCGE2245,KKCGE2245,22mm Ke Kelit Copper Gas 45Deg Elbow 4803997,6.22,12.43
KKCGE28,KKCGE28,28mm Ke Kelit Copper Gas Elbow 4803865,10.48,20.95
KKCGE2845,KKCGE2845,28mm Ke Kelit Copper Gas 45Deg Elbow 4804008,12.32,24.63
KKCGE35,KKCGE35,35mm Ke Kelit Copper Gas Elbow 4803876,18.47,36.94
KKCGE3545,KKCGE3545,35mm Ke Kelit Copper Gas 45Deg Elbow 4804019,17.62,35.24
KKCGE42,KKCGE42,42mm Ke Kelit Copper Gas Elbow 4803887,37.51,75.02
KKCGE4245,KKCGE4245,42mm Ke Kelit Copper Gas 45Deg Elbow 4804021,24.07,48.14
KKCGE54,KKCGE54,54mm Ke Kelit Copper Gas Elbow 4803898,44.78,89.56
KKCGE5445,KKCGE5445,54mm Ke Kelit Copper Gas 45Deg Elbow 4804030,38.83,77.66
KKCGEC15,KKCGEC15,15mm Ke Kelit Copper Gas End Cap 4804571,6.73,13.45
KKCGEC18,KKCGEC18,18mm Ke Kelit Copper Gas End Cap 4804580,7.55,15.1
KKCGEC22,KKCGEC22,22mm Ke Kelit Copper Gas End Cap 4804591,10.35,20.69
KKCGEC28,KKCGEC28,28mm Ke Kelit Copper Gas End Cap 4804602,12.32,24.63
KKCGEC35,KKCGEC35,35mm Ke Kelit Copper Gas End Cap 4804613,17.54,35.07
KKCGEC42,KKCGEC42,42mm Ke Kelit Copper Gas End Cap 4804624,21.11,42.21
KKCGEC54,KKCGEC54,54mm Ke Kelit Copper Gas End Cap 4804635,27.51,55.02
KKCGF15,KKCGF15,"15x1/2"" Ke Kelit Copper Gas Female Adpt 4803568",4.99,9.98
KKCGF1520,KKCGF1520,"15x3/4"" Ke Kelit Copper Gas Female Adpt 4803579",7.28,14.56
KKCGF1815,KKCGF1815,"18x1/2"" Ke Kelit Copper Gas Female Adpt 4803581",5.72,11.43
KKCGF1820,KKCGF1820,"18x3/4"" Ke Kelit Copper Gas Female Adpt 4803590",8.4,16.79
KKCGF2215,KKCGF2215,"22x1/2"" Ke Kelit Copper Gas Female Adpt 4803601",7.55,15.1
KKCGF2220,KKCGF2220,"22x3/4"" Ke Kelit Copper Gas Female Adpt 4803612",7.55,15.1
KKCGF2825,KKCGF2825,"28x1"" Ke Kelit Copper Gas Female Adpt 4803623",11.97,23.94
KKCGF35,KKCGF35,"35x1-1/4"" Ke Kelit Copper Gas Female Adpt 4803634",24.03,48.05
KKCGF42,KKCGF42,"42x1-1/2"" Ke Kelit Copper Gas Female Adpt 4803645",34.15,68.29
KKCGF54,KKCGF54,"54x2"" Ke Kelit Copper Gas Female Adpt 4803656",48.68,97.35
KKCGFE15,KKCGFE15,"15x1/2"" Ke Kelit Copper Gas Female Elbow 4804646",11.76,23.51
KKCGFE1520,KKCGFE1520,"15x3/4"" Ke Kelit Copper Gas Female Elbow 4804647",16.5,32.99
KKCGFE1815,KKCGFE1815,"18x1/2"" Ke Kelit Copper Gas Female Elbow 4804668",17.89,35.77
KKCGFE1820,KKCGFE1820,"18x3/4"" Ke Kelit Copper Gas Female Elbow 4804679",19.19,38.37
KKCGFE22,KKCGFE22,"22x3/4"" Ke Kelit Copper Gas Female Elbow 4804690",21.46,42.92
KKCGFE2215,KKCGFE2215,"22x1/2"" Ke Kelit Copper Gas Female Elbow 4804681",19.07,38.13
KKCGFE2225,KKCGFE2225,"22x1"" Ke Kelit Copper Gas Female Elbow 4804701",23.3,46.6
KKCGFE28,KKCGFE28,"28x1"" Ke Kelit Copper Gas Female Elbow 4804712",24.95,49.9
KKCGFE35,KKCGFE35,35x1-1/4 Ke Kelit Copper Gas Female Elbow 4804712,49.82,99.64
KKCGFE42,KKCGFE42,42x1-1/2 Ke Kelit Copper Gas Female Elbow 4804734,77.62,155.24
KKCGFE54,KKCGFE54,"54x2"" Ke Kelit Copper Gas Female Elbow 4804745",57.06,114.11
KKCGFS15,KKCGFS15,"15x7/8"" Ke Kelit Copper Gas Swivel 4803733",25.98,51.96
KKCGFS28,KKCGFS28,"28x1-3/8"" Ke Kelit Copper Gas Swivel 4803755",34.23,68.45
KKCGFT15,KKCGFT15,"15x1/2"" Ke Kelit Copper Gas Female Tee 4804833",16.63,33.25
KKCGFT1815,KKCGFT1815,"18x1/2"" Ke Kelit Copper Gas Female Tee 4804844",24.52,49.04
KKCGFT22,KKCGFT22,"22x3/4"" Ke Kelit Copper Gas Female Tee 4804866",28.34,56.67
KKCGFT2215,KKCGFT2215,"22x1/2"" Ke Kelit Copper Gas Female Tee 4804855",20.61,41.21
KKCGFT2815,KKCGFT2815,"28x1/2"" Ke Kelit Copper Gas Female Tee 4804877",28.45,56.89
KKCGFT2820,KKCGFT2820,"28x3/4"" Ke Kelit Copper Gas Female Tee 4804888",33.01,66.02
KKCGFT3515,KKCGFT3515,"35x1/2"" Ke Kelit Copper Gas Female Tee 4804899",37.62,75.24
KKCGFT3525,KKCGFT3525,"35x1"" Ke Kelit Copper Gas Female Tee 4804901",45.75,91.49
KKCGFT4215,KKCGFT4215,"42x1/2"" Ke Kelit Copper Gas Female Tee 4804910",54.39,108.77
KKCGFT5415,KKCGFT5415,"54x1/2"" Ke Kelit Copper Gas Female Tee 4804932",69.99,139.97
KKCGM15,KKCGM15,"15x1/2"" Ke Kelit Copper Gas Male Adpt 4803414",5.48,10.96
KKCGM1520,KKCGM1520,"15x3/4"" Ke Kelit Copper Gas Male Adpt 4803425",7,14
KKCGM1815,KKCGM1815,"18x1/2"" Ke Kelit Copper Gas Male Adpt 4803436",5.72,11.43
KKCGM1820,KKCGM1820,"18x3/4"" Ke Kelit Copper Gas Male Adpt 4803447",8.4,16.79
KKCGM2215,KKCGM2215,"22x1/2"" Ke Kelit Copper Gas Male Adpt 4803458",7.73,15.45
KKCGM2220,KKCGM2220,"22x3/4"" Ke Kelit Copper Gas Male Adpt 4803469",7.55,15.1
KKCGM2225,KKCGM2225,"22x1"" Ke Kelit Copper Gas Male Adpt 4803471",8.68,17.36
KKCGM2820,KKCGM2820,"28x3/4"" Ke Kelit Copper Gas Male Adpt 4803480",15.68,31.35
KKCGM2825,KKCGM2825,"28x1"" Ke Kelit Copper Gas Male Adpt 4803491",11.76,23.51
KKCGM2832,KKCGM2832,"28x1-1/4"" Ke Kelit Copper Gas Male Adpt 4803502",16.23,32.46
KKCGM35,KKCGM35,"35x1-1/4"" Ke Kelit Copper Gas Male Adpt 4803524",22.11,44.22
KKCGM3525,KKCGM3525,"35x1"" Ke Kelit Copper Gas Male Adpt 4803513",22.4,44.79
KKCGM42,KKCGM42,"42x1-1/2"" Ke Kelit Copper Gas Male Adpt 4803546",30.72,61.43
KKCGM4232,KKCGM4232,"42x1-1/4"" Ke Kelit Copper Gas Male Adpt 4803535",30.86,61.72
KKCGM54,KKCGM54,"54x2"" Ke Kelit Copper Gas Male Adpt 4803557",53.32,106.64
KKCGME15,KKCGME15,"15x1/2"" Ke Kelit Copper Gas Male Elbow 4804756",11.76,23.51
KKCGME1815,KKCGME1815,"18x1/2"" Ke Kelit Copper Gas Male Elbow 4804767",20.15,40.3
KKCGME1820,KKCGME1820,"18x3/4"" Ke Kelit Copper Gas Male Elbow 4804778",20.81,41.62
KKCGME22,KKCGME22,"22x3/4"" Ke Kelit Copper Gas Male Elbow 4804789",23.51,47.02
KKCGME28,KKCGME28,"28x1"" Ke Kelit Copper Gas Male Elbow 4804791",31.94,63.87
KKCGME35,KKCGME35,35x1-1/4 Ke Kelit Copper Gas Male Elbow 4804800,49.82,99.64
KKCGME42,KKCGME42,42x1-1/2 Ke Kelit Copper Gas Male Elbow 4804811,67.19,134.37
KKCGME54,KKCGME54,"54x2"" Ke Kelit Copper Gas Male Elbow 4804822",79.22,158.43
KKCGMFE15,KKCGMFE15,15mm Ke Kelit Copper Gas M&F Elbow 4803766,4.4,8.8
KKCGMFE1545,KKCGMFE1545,15mm Ke Kelit Copper Gas 45Deg M&F Elbow 4803909,4.04,8.07
KKCGMFE18,KKCGMFE18,18mm Ke Kelit Copper Gas M&F Elbow 4803777,4.36,8.71
KKCGMFE1845,KKCGMFE1845,18mm Ke Kelit Copper Gas 45Deg M&F Elbow 4803911,4.56,9.11
KKCGMFE22,KKCGMFE22,22mm Ke Kelit Copper Gas M&F Elbow 4803788,5.96,11.91
KKCGMFE2245,KKCGMFE2245,22mm Ke Kelit Copper Gas 45Deg M&F Elbow 4803920,5.49,10.97
KKCGMFE28,KKCGMFE28,28mm Ke Kelit Copper Gas M&F Elbow 4803799,11.2,22.4
KKCGMFE2845,KKCGMFE2845,28mm Ke Kelit Copper Gas 45Deg M&F Elbow 4803931,12.32,24.63
KKCGMFE35,KKCGMFE35,35mm Ke Kelit Copper Gas M&F Elbow 4803801,17.67,35.34
